linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang                               ,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
4    ,2       ,05.01.21     ,2036    ,2   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,39558      ,39522     ,39570      ,39531     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,39618       ,39581       ,39636       ,39592      ,26010   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242678    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3004    ,9   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,33708      ,33692     ,33720      ,33703     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,33768       ,33746       ,33786       ,33763      ,26228   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243705    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2055    ,6   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,27834      ,27818     ,27846      ,27829     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,27900       ,27884       ,27918       ,27900      ,26140   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241410    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2082    ,8   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,51258      ,51212     ,51270      ,51228     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,51318       ,51282       ,51336       ,51293      ,26209   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241498    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3082    ,7   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,50808      ,50854     ,50820      ,50865     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,50868       ,50915       ,50886       ,50930      ,26177   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241957    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,4001    ,1   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,71958      ,71913     ,71970      ,71923     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,72018       ,71968       ,72036       ,71985      ,25997   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243905    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2089    ,11  ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,71508      ,71528     ,71520      ,71540     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,71568       ,71605       ,71586       ,71620      ,26289   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243559    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3004    ,9   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,47208      ,47248     ,47220      ,47260     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,47268       ,47311       ,47286       ,47323      ,26234   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243705    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2084    ,4   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,63372      ,63381     ,63390      ,63394     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,63438       ,63449       ,63462       ,63463      ,26087   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241106    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3010    ,5   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,63822      ,63791     ,63840      ,63811     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,63888       ,63855       ,63912       ,63878      ,26122   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,244435    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2082    ,8   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,65172      ,65173     ,65190      ,65185     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,65238       ,65241       ,65262       ,65258      ,26215   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241498    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2055    ,6   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,54858      ,54841     ,54870      ,54850     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,54918       ,54903       ,54936       ,54916      ,26152   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241410    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,4001    ,1   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,34608      ,34584     ,34620      ,34596     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,34668       ,34651       ,34686       ,34663      ,25981   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243905    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2036    ,2   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,84942      ,84964     ,84954      ,84971     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,85002       ,85027       ,85014       ,85034      ,26030   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242678    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2055    ,6   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,59322      ,59344     ,59340      ,59355     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,59388       ,59410       ,59412       ,59423      ,26154   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241410    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2055    ,6   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,23382      ,23350     ,23394      ,23358     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,23442       ,23412       ,23454       ,23424      ,26138   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241410    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3082    ,7   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,83202      ,83142     ,83214      ,83149     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,83262       ,83202       ,83274       ,83217      ,26191   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241957    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2084    ,4   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,53958      ,53925     ,53970      ,53941     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,54018       ,53993       ,54036       ,54004      ,26083   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241106    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3029    ,3   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,58008      ,58005     ,58020      ,58020     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,58068       ,58070       ,58086       ,58086      ,26052   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241430    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3082    ,7   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,69708      ,69744     ,69720      ,69754     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,69768       ,69806       ,69786       ,69817      ,26185   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241957    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3082    ,7   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,55308      ,55379     ,55320      ,55391     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,55368       ,55434       ,55386       ,55450      ,26179   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241957    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2055    ,6   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,45858      ,45841     ,45870      ,45854     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,45918       ,45905       ,45936       ,45916      ,26148   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241410    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3004    ,9   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,79602      ,79584     ,79614      ,79595     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,79662       ,79646       ,79674       ,79656      ,26248   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243705    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2084    ,4   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,82002      ,81956     ,82014      ,81964     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,82062       ,82016       ,82074       ,82026      ,26095   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241106    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3029    ,3   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,85842      ,85841     ,85854      ,85852     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,85902       ,85901       ,85914       ,85911      ,26064   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241430    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3029    ,3   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,72858      ,72839     ,72870      ,72852     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,72918       ,72895       ,72936       ,72908      ,26058   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241430    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,2036    ,2   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,72408      ,72426     ,72420      ,72433     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,72468       ,72481       ,72486       ,72492      ,26024   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242678    ,2589       ,2630        ,47391            ,45205             
4    ,2       ,05.01.21     ,3082    ,7   ,21     ,3453         ,1                  ,TECH          ,05.01.21 ,28284      ,28325     ,28296      ,28338     ,22      ,718           ,1                   ,TONA           ,05.01.21  ,28350       ,28401       ,28368       ,28416      ,26167   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241957    ,2589       ,2630        ,47391            ,45205             
